TransactionID,Date,ClientID,Industry,ServiceType,ClientRegion,LeadSource,SalesRep,Revenue,Cost,Profit,Year,Month Name,Month Number,Quarter of Year
1789,6/26/2024,CL-1101,Logistics,Website Optimization,Usa,Website,Ridwan,18573,5472,13101,2024,June,6,Q2
1790,5/22/2024,CL-1829,Fintech,Digital Marketing,Nigeria,Cold Email,Femi,7613,4873,2740,2024,May,5,Q2
1791,8/6/2025,CL-1965,Retail,Frontend Development,Uk,Cold Email,,19794,11876.4,7917.6,2025,August,8,Q3
1792,11/27/2024,CL-1822,Real Estate,Graphic Design,South Africa,Website,Amaka,7219,4331.4,2887.6,2024,November,11,Q4
1793,5/15/2025,CL-3698,,Graphic Design,,Instagram,Chika,3064,13638,-10574,2025,May,5,Q2
1794,4/30/2024,CL-2572,Retail,Frontend Development,Kenya,Google Ads,Zainab,14652,8791.2,5860.8,2024,April,4,Q2
1795,8/4/2024,CL-4189,Fintech,Graphic Design,Uk,,Zainab,7237,612,6625,2024,August,8,Q3
1796,5/11/2025,CL-2709,E-Commerce,Backend Development,Kenya,Google Ads,Ridwan,14737,8842.2,5894.8,2025,May,5,Q2
1797,10/14/2024,CL-2509,,Backend Development,South Africa,Website,Amaka,13611,12933,678,2024,October,10,Q4
1798,9/4/2025,CL-4803,Fintech,Website Optimization,South Africa,Website,,25412,15247.2,10164.8,2025,September,9,Q3
1800,9/22/2025,CL-1995,,Backend Development,Nigeria,,,19878,6149,13729,2025,September,9,Q3
1802,2/18/2024,CL-4877,Retail,Graphic Design,Usa,,Amaka,13903,6663,7240,2024,February,2,Q1
1803,7/31/2025,CL-3517,Edtech,Digital Marketing,Nigeria,Linkedin,Chika,20195,12117,8078,2025,July,7,Q3
1804,12/16/2025,CL-1693,Logistics,Website Optimization,Kenya,Website,Zainab,4895,2937,1958,2025,December,12,Q4
1805,6/29/2024,CL-4359,,Digital Marketing,South Africa,Linkedin,,9133,11590,-2457,2024,June,6,Q2
1806,1/14/2024,CL-3157,,Digital Marketing,Uk,Website,Ridwan,14820,8892,5928,2024,January,1,Q1
1807,8/18/2025,CL-1996,E-Commerce,Frontend Development,Nigeria,Google Ads,,15627,9110,6517,2025,August,8,Q3
1809,6/17/2025,CL-3304,,,Kenya,Linkedin,Femi,11889,7133.4,4755.6,2025,June,6,Q2
1813,2/21/2025,CL-1606,Healthtech,Digital Marketing,,,Tosin,10153,3837,6316,2025,February,2,Q1
1816,9/16/2025,CL-2115,E-Commerce,Frontend Development,Usa,Google Ads,Femi,17142,10285.2,6856.8,2025,September,9,Q3
1819,5/14/2024,CL-4500,Healthtech,Graphic Design,,Instagram,Zainab,8536,1033,7503,2024,May,5,Q2
1821,6/20/2024,CL-1965,,Front-End Development,Nigeria,,,3883,3942,-59,2024,June,6,Q2
1823,2/5/2024,CL-3576,Edtech,Frontend Development,Nigeria,Website,Tosin,13359,9739,3620,2024,February,2,Q1
1824,7/24/2024,CL-1851,,Front-End Development,Nigeria,Instagram,Zainab,18236,10941.6,7294.4,2024,July,7,Q3
1825,7/30/2024,CL-2146,Retail,Graphic Design,South Africa,Instagram,Femi,24291,14574.6,9716.4,2024,July,7,Q3
1826,10/31/2024,CL-3892,Healthtech,Website Optimization,Kenya,Linkedin,Amaka,3410,2046,1364,2024,October,10,Q4
1828,2/25/2025,CL-3706,,,South Africa,,Zainab,5884,11068,-5184,2025,February,2,Q1
1829,12/10/2025,CL-4882,Healthtech,Seo Services,Usa,Linkedin,Ridwan,18269,9702,8567,2025,December,12,Q4
1830,1/12/2025,CL-1548,,Digital Marketing,Uk,Instagram,Ridwan,3578,4438,-860,2025,January,1,Q1
1831,3/25/2025,CL-4902,Logistics,Digital Marketing,Nigeria,Linkedin,Zainab,24273,10538,13735,2025,March,3,Q1
1832,11/10/2025,,Fintech,,Ghana,Website,Femi,19524,5067,14457,2025,November,11,Q4
1833,5/8/2025,CL-3951,Edtech,Backend Development,Usa,Linkedin,Tosin,5435,3901,1534,2025,May,5,Q2
1837,5/13/2025,CL-1387,E-Commerce,Digital Marketing,,Instagram,Tosin,17297,8822,8475,2025,May,5,Q2
1839,12/1/2024,CL-4306,Healthtech,Seo Services,Ghana,Linkedin,Zainab,9388,6408,2980,2024,December,12,Q4
1840,9/10/2024,CL-2811,E-Commerce,Front-End Development,,Linkedin,Ridwan,20278,14830,5448,2024,September,9,Q3
1841,4/10/2025,CL-4340,Retail,Front-End Development,Usa,Website,Femi,3493,2095.8,1397.2,2025,April,4,Q2
1842,6/21/2024,CL-3186,Edtech,Digital Marketing,Kenya,Cold Email,Zainab,2391,1434.6,956.4,2024,June,6,Q2
1846,8/10/2024,CL-1945,,Backend Development,Kenya,,Amaka,19768,10147,9621,2024,August,8,Q3
1847,1/19/2024,CL-1308,Healthtech,Digital Marketing,Ghana,,Chika,6600,7365,-765,2024,January,1,Q1
1848,6/12/2025,CL-2943,,Website Optimization,South Africa,Google Ads,Chika,22352,13411.2,8940.8,2025,June,6,Q2
1849,9/6/2025,CL-2391,Edtech,Backend Development,South Africa,,Tosin,5033,3019.8,2013.2,2025,September,9,Q3
1850,12/12/2024,CL-3965,,Graphic Design,Nigeria,Website,,19565,2568,16997,2024,December,12,Q4
1851,8/25/2024,CL-1137,Logistics,,Ghana,Instagram,Amaka,22842,8352,14490,2024,August,8,Q3
1852,4/6/2024,CL-2814,E-Commerce,Front-End Development,,Linkedin,Zainab,11827,7096.2,4730.8,2024,April,4,Q2
1853,4/3/2024,CL-2151,E-Commerce,Seo Services,Nigeria,Website,Zainab,1827,1096.2,730.8,2024,April,4,Q2
1857,3/30/2024,CL-1012,E-Commerce,Graphic Design,Kenya,Google Ads,Ridwan,17277,9409,7868,2024,March,3,Q1
1858,12/2/2024,CL-4442,Healthtech,Seo Services,Kenya,Google Ads,Amaka,20597,12358.2,8238.8,2024,December,12,Q4
1859,6/14/2025,CL-2334,,Graphic Design,Nigeria,Google Ads,Ridwan,7093,3840,3253,2025,June,6,Q2
1860,11/8/2024,CL-3407,Edtech,,Usa,Google Ads,Chika,29781,12991,16790,2024,November,11,Q4
1862,4/27/2025,,,Front-End Development,South Africa,Referral,Ridwan,26505,14847,11658,2025,April,4,Q2
1863,2/26/2025,,Healthtech,Front-End Development,Nigeria,Linkedin,Tosin,24869,14921.4,9947.6,2025,February,2,Q1
1864,7/29/2024,CL-3522,Real Estate,Graphic Design,South Africa,Instagram,Tosin,20837,14215,6622,2024,July,7,Q3
1865,3/10/2024,CL-4205,,Front-End Development,,,Zainab,13252,11068,2184,2024,March,3,Q1
1866,6/3/2024,CL-1203,Real Estate,Digital Marketing,Kenya,Website,Zainab,19852,2546,17306,2024,June,6,Q2
1867,8/27/2025,,Real Estate,Seo Services,Nigeria,Instagram,Amaka,22339,4756,17583,2025,August,8,Q3
1868,11/24/2024,CL-3316,Logistics,,Uk,Website,Ridwan,17053,8813,8240,2024,November,11,Q4
1869,10/25/2025,CL-1672,Real Estate,Website Optimization,Nigeria,Website,Tosin,14863,9717,5146,2025,October,10,Q4
1870,8/17/2024,CL-1442,,Digital Marketing,Nigeria,Cold Email,,5521,10579,-5058,2024,August,8,Q3
1871,3/20/2025,,E-Commerce,Website Optimization,Usa,Linkedin,,22487,6996,15491,2025,March,3,Q1
1873,12/12/2025,CL-4569,,Digital Marketing,,Cold Email,Ridwan,16215,3670,12545,2025,December,12,Q4
1874,9/17/2025,CL-4554,Fintech,Digital Marketing,Nigeria,,Ridwan,6694,6381,313,2025,September,9,Q3
1876,3/19/2024,CL-4809,Retail,Digital Marketing,Ghana,,Femi,6773,4063.8,2709.2,2024,March,3,Q1
1878,1/26/2025,,Healthtech,Frontend Development,Nigeria,Cold Email,Femi,22363,5419,16944,2025,January,1,Q1
1879,9/15/2024,,Retail,Website Optimization,Nigeria,Website,,7585,1146,6439,2024,September,9,Q3
1882,6/15/2024,CL-3059,Real Estate,Frontend Development,Nigeria,Linkedin,Tosin,15812,13378,2434,2024,June,6,Q2
1883,12/27/2025,CL-2811,E-Commerce,Frontend Development,Ghana,Website,Tosin,4940,2964,1976,2025,December,12,Q4
1884,7/13/2025,CL-3926,E-Commerce,Graphic Design,Usa,,Femi,7205,808,6397,2025,July,7,Q3
1885,2/21/2025,CL-4462,Retail,Seo Services,South Africa,Linkedin,Chika,11629,9125,2504,2025,February,2,Q1
1886,10/5/2025,CL-3670,Retail,Backend Development,Kenya,Linkedin,Chika,6556,3933.6,2622.4,2025,October,10,Q4
1889,12/21/2024,CL-2322,,Seo Services,Ghana,Website,,17590,13743,3847,2024,December,12,Q4
1890,3/26/2024,CL-1730,Edtech,Digital Marketing,,Cold Email,Chika,6702,13935,-7233,2024,March,3,Q1
1891,8/14/2025,,,Front-End Development,Nigeria,Linkedin,Tosin,11494,11058,436,2025,August,8,Q3
1892,8/19/2024,CL-4978,,Graphic Design,Ghana,,Chika,3911,2346.6,1564.4,2024,August,8,Q3
1893,4/22/2024,CL-1580,,Front-End Development,Nigeria,Referral,Amaka,24936,14961.6,9974.4,2024,April,4,Q2
1896,6/17/2025,CL-1346,Fintech,Seo Services,Ghana,Referral,Zainab,24273,14563.8,9709.2,2025,June,6,Q2
1898,4/11/2025,CL-3864,Healthtech,Frontend Development,Nigeria,,,4398,9424,-5026,2025,April,4,Q2
1899,7/21/2025,CL-2927,,Front-End Development,Usa,Instagram,Chika,7648,8445,-797,2025,July,7,Q3
1901,4/6/2024,CL-3330,,Frontend Development,Kenya,Linkedin,Zainab,15119,6998,8121,2024,April,4,Q2
1902,10/16/2025,CL-4355,,Website Optimization,Uk,Website,Femi,10374,6033,4341,2025,October,10,Q4
1903,5/29/2025,CL-1922,,,Uk,Cold Email,,10653,12835,-2182,2025,May,5,Q2
1904,7/1/2024,CL-3231,Logistics,Digital Marketing,Usa,Referral,Ridwan,23672,14909,8763,2024,July,7,Q3
1906,12/23/2025,CL-4668,Retail,Frontend Development,Uk,Linkedin,Ridwan,11199,12571,-1372,2025,December,12,Q4
1907,7/24/2024,CL-2638,,,South Africa,Website,Zainab,21816,4368,17448,2024,July,7,Q3
1908,6/2/2025,CL-3416,Healthtech,Digital Marketing,Nigeria,Instagram,Tosin,21312,4865,16447,2025,June,6,Q2
1909,10/18/2025,,E-Commerce,Seo Services,Kenya,Website,Femi,17952,10771.2,7180.8,2025,October,10,Q4
1910,7/24/2025,CL-1958,,Graphic Design,,Cold Email,Zainab,24418,13518,10900,2025,July,7,Q3
1912,3/18/2024,CL-4401,Logistics,Digital Marketing,Nigeria,,Femi,17685,5893,11792,2024,March,3,Q1
1913,10/4/2024,CL-1069,Edtech,,Nigeria,Linkedin,Tosin,6491,3908,2583,2024,October,10,Q4
1914,10/28/2024,CL-4049,,Backend Development,Ghana,Linkedin,Amaka,3241,1944.6,1296.4,2024,October,10,Q4
1915,3/3/2025,CL-4987,Edtech,Backend Development,Uk,Google Ads,Femi,4852,534,4318,2025,March,3,Q1
1916,7/9/2024,CL-2543,Edtech,Seo Services,Uk,Cold Email,Femi,12997,12641,356,2024,July,7,Q3
1919,7/12/2024,CL-4137,Retail,Website Optimization,Ghana,Cold Email,,17342,7694,9648,2024,July,7,Q3
1921,11/10/2024,CL-1001,Retail,Backend Development,South Africa,,Zainab,5008,11867,-6859,2024,November,11,Q4
1924,4/8/2025,CL-4444,,Website Optimization,Ghana,Instagram,Chika,4807,14998,-10191,2025,April,4,Q2
1925,1/18/2024,CL-2595,,Seo Services,Nigeria,,Amaka,10300,6779,3521,2024,January,1,Q1
1926,3/21/2024,CL-2647,E-Commerce,Frontend Development,Nigeria,Referral,Tosin,4294,2576.4,1717.6,2024,March,3,Q1
1927,7/2/2024,CL-3656,Logistics,,Uk,Linkedin,Femi,1646,11977,-10331,2024,July,7,Q3
1928,2/9/2024,CL-4398,Logistics,,Usa,Referral,Amaka,5140,3084,2056,2024,February,2,Q1
1929,8/25/2024,,Edtech,Frontend Development,South Africa,Google Ads,Femi,8798,5278.8,3519.2,2024,August,8,Q3
1931,8/12/2025,CL-1720,Retail,,Kenya,Cold Email,Tosin,12548,7528.8,5019.2,2025,August,8,Q3
1932,11/12/2025,CL-1380,Fintech,Front-End Development,Uk,Instagram,Tosin,5641,3384.6,2256.4,2025,November,11,Q4
1933,12/13/2025,CL-4901,,Digital Marketing,,Referral,Femi,6649,3293,3356,2025,December,12,Q4
1934,4/26/2024,CL-1726,Edtech,,Nigeria,Instagram,Chika,4352,2611.2,1740.8,2024,April,4,Q2
1935,6/29/2024,CL-3451,Edtech,Digital Marketing,Kenya,,Femi,3410,1283,2127,2024,June,6,Q2
1936,6/12/2025,CL-2273,,Seo Services,Ghana,Referral,Femi,7905,7633,272,2025,June,6,Q2
1937,9/3/2024,CL-2677,E-Commerce,,Ghana,Linkedin,Tosin,29288,17572.8,11715.2,2024,September,9,Q3
1938,12/24/2025,CL-2284,,Frontend Development,Nigeria,Cold Email,Femi,7744,4646.4,3097.6,2025,December,12,Q4
1939,11/18/2025,,Retail,Backend Development,Uk,Linkedin,Tosin,27642,16585.2,11056.8,2025,November,11,Q4
1940,11/8/2024,CL-3413,Fintech,Digital Marketing,Ghana,Cold Email,Amaka,13348,8008.8,5339.2,2024,November,11,Q4
1941,4/6/2024,CL-1155,Healthtech,,Usa,Referral,Ridwan,10869,2316,8553,2024,April,4,Q2
1942,3/19/2025,CL-3684,E-Commerce,Digital Marketing,Ghana,Referral,Zainab,7532,4519.2,3012.8,2025,March,3,Q1
1943,3/2/2025,CL-3865,Edtech,Frontend Development,Uk,,Chika,18892,5295,13597,2025,March,3,Q1
1944,8/28/2024,CL-2110,Retail,Website Optimization,Usa,Cold Email,Ridwan,3192,3455,-263,2024,August,8,Q3
1945,2/13/2024,CL-4454,,Graphic Design,Ghana,Cold Email,Tosin,23372,14023.2,9348.8,2024,February,2,Q1
1946,9/13/2024,CL-1671,Fintech,Digital Marketing,South Africa,Google Ads,Ridwan,2737,993,1744,2024,September,9,Q3
1948,9/27/2025,CL-1809,,Website Optimization,Uk,Linkedin,Amaka,23819,6011,17808,2025,September,9,Q3
1949,12/26/2024,CL-2617,Fintech,Seo Services,Kenya,Website,,13606,8163.6,5442.4,2024,December,12,Q4
1951,6/28/2025,CL-3693,Real Estate,Seo Services,South Africa,Cold Email,,5075,3045,2030,2025,June,6,Q2
1952,7/27/2024,CL-4261,Logistics,Backend Development,,Google Ads,Ridwan,11294,7052,4242,2024,July,7,Q3
1953,7/24/2025,CL-4218,Fintech,Website Optimization,Nigeria,Instagram,Tosin,5454,505,4949,2025,July,7,Q3
1954,11/27/2025,CL-4376,Logistics,Front-End Development,Nigeria,Website,Zainab,8310,4986,3324,2025,November,11,Q4
1956,2/13/2024,CL-1579,Fintech,,South Africa,Cold Email,Amaka,17614,10568.4,7045.6,2024,February,2,Q1
1957,12/10/2024,CL-2289,Retail,Graphic Design,Ghana,,Chika,23646,10246,13400,2024,December,12,Q4
1958,2/7/2025,CL-3003,,Graphic Design,,Cold Email,Amaka,6088,1333,4755,2025,February,2,Q1
1961,4/22/2024,CL-1253,,Digital Marketing,Uk,Instagram,Amaka,11719,9852,1867,2024,April,4,Q2
1962,11/20/2024,CL-3608,,,Nigeria,Google Ads,Tosin,2956,6755,-3799,2024,November,11,Q4
1963,5/29/2025,CL-3792,Fintech,Frontend Development,South Africa,Linkedin,Ridwan,8466,5648,2818,2025,May,5,Q2
1964,10/5/2025,CL-1458,,Digital Marketing,Ghana,Cold Email,Femi,12088,951,11137,2025,October,10,Q4
1965,6/19/2024,CL-4252,Logistics,Frontend Development,,Google Ads,Ridwan,17954,10772.4,7181.6,2024,June,6,Q2
1969,1/8/2025,CL-1737,,Website Optimization,Ghana,Cold Email,Tosin,23318,1498,21820,2025,January,1,Q1
1970,8/13/2025,CL-2787,Logistics,Website Optimization,Nigeria,Cold Email,Tosin,3423,2053.8,1369.2,2025,August,8,Q3
1971,11/30/2025,CL-2650,Edtech,Backend Development,Ghana,Linkedin,Amaka,3418,8954,-5536,2025,November,11,Q4
1972,12/8/2024,,Retail,,Nigeria,Instagram,Amaka,16590,13630,2960,2024,December,12,Q4
1973,3/8/2024,CL-4033,Edtech,Frontend Development,South Africa,Linkedin,Ridwan,18193,14653,3540,2024,March,3,Q1
1974,9/27/2024,CL-1567,Healthtech,Frontend Development,Nigeria,Website,Tosin,2772,1663.2,1108.8,2024,September,9,Q3
1975,12/26/2025,CL-3131,Healthtech,Website Optimization,Usa,Linkedin,Femi,19867,11920.2,7946.8,2025,December,12,Q4
1976,5/22/2024,CL-4587,Logistics,Frontend Development,Uk,Referral,Femi,14107,5479,8628,2024,May,5,Q2
1977,9/14/2024,CL-2422,,Front-End Development,Ghana,Cold Email,,3093,13425,-10332,2024,September,9,Q3
1980,2/19/2025,CL-3410,,Digital Marketing,Kenya,Instagram,Tosin,20991,8704,12287,2025,February,2,Q1
1982,11/20/2024,CL-2046,Logistics,Seo Services,South Africa,Website,Zainab,16544,9926.4,6617.6,2024,November,11,Q4
1984,1/18/2025,CL-2170,Logistics,Seo Services,,Google Ads,Amaka,8000,11889,-3889,2025,January,1,Q1
1985,3/25/2025,CL-4146,,Graphic Design,Uk,Referral,,18157,9017,9140,2025,March,3,Q1
1986,11/20/2024,CL-1001,,Digital Marketing,Usa,Cold Email,Femi,8753,2331,6422,2024,November,11,Q4
1987,5/9/2025,CL-1441,Fintech,Backend Development,Nigeria,Instagram,,13169,10623,2546,2025,May,5,Q2
1988,5/21/2025,CL-2556,Real Estate,Seo Services,Nigeria,Referral,Tosin,7369,13452,-6083,2025,May,5,Q2
1989,3/18/2024,CL-3793,Retail,Graphic Design,Uk,Cold Email,,2050,1230,820,2024,March,3,Q1
1992,1/25/2025,CL-3660,Edtech,Website Optimization,Nigeria,Website,Ridwan,19968,4625,15343,2025,January,1,Q1
1993,10/20/2025,CL-4024,Healthtech,,Nigeria,,,7460,1389,6071,2025,October,10,Q4
1994,10/18/2024,,Healthtech,Frontend Development,Ghana,Linkedin,,2276,11706,-9430,2024,October,10,Q4
1996,2/14/2025,CL-4808,Retail,Frontend Development,Ghana,,Zainab,13756,10739,3017,2025,February,2,Q1
1997,8/30/2024,CL-4944,,Seo Services,,Linkedin,Chika,6105,3663,2442,2024,August,8,Q3
1998,9/1/2024,,Edtech,,Kenya,Linkedin,Femi,9451,13421,-3970,2024,September,9,Q3
1999,11/1/2025,CL-4379,Fintech,Digital Marketing,Ghana,Website,Chika,15590,9354,6236,2025,November,11,Q4
2001,8/2/2025,CL-4081,Logistics,Backend Development,Kenya,Linkedin,Femi,10400,8525,1875,2025,August,8,Q3
2002,4/28/2024,CL-2245,Healthtech,Digital Marketing,Usa,Cold Email,Amaka,20881,14422,6459,2024,April,4,Q2
2003,11/21/2025,CL-2560,E-Commerce,Seo Services,Kenya,Google Ads,Chika,8872,5323.2,3548.8,2025,November,11,Q4
2004,8/10/2025,CL-2153,E-Commerce,Digital Marketing,Kenya,,Femi,20062,13176,6886,2025,August,8,Q3
2005,11/13/2024,CL-3694,Logistics,,Kenya,Website,Chika,11890,1604,10286,2024,November,11,Q4
2006,9/9/2025,CL-1228,,Backend Development,Kenya,Referral,Zainab,19172,9490,9682,2025,September,9,Q3
2009,1/3/2025,CL-2379,,Backend Development,Usa,Referral,Zainab,12155,7293,4862,2025,January,1,Q1
2010,8/15/2024,CL-2984,E-Commerce,Digital Marketing,Uk,Linkedin,Tosin,9601,13324,-3723,2024,August,8,Q3
2011,1/26/2024,CL-2876,Logistics,Front-End Development,,Instagram,Femi,14550,6918,7632,2024,January,1,Q1
2012,5/21/2025,CL-4319,E-Commerce,,Usa,Cold Email,Zainab,13060,9259,3801,2025,May,5,Q2
2013,2/15/2025,CL-2250,Logistics,Website Optimization,Kenya,Linkedin,Chika,8829,5297.4,3531.6,2025,February,2,Q1
2014,10/29/2024,CL-4544,Healthtech,,Nigeria,,Tosin,10581,8774,1807,2024,October,10,Q4
2015,8/28/2024,,,Front-End Development,Nigeria,Instagram,Ridwan,8341,1722,6619,2024,August,8,Q3
2016,7/9/2024,CL-4931,Real Estate,Digital Marketing,South Africa,Linkedin,Tosin,8599,8697,-98,2024,July,7,Q3
2017,10/20/2025,,Healthtech,Website Optimization,Uk,Cold Email,Chika,20551,12330.6,8220.4,2025,October,10,Q4
2018,5/23/2025,CL-2493,,Backend Development,Uk,Instagram,Chika,15008,1568,13440,2025,May,5,Q2
2022,4/27/2025,CL-3240,E-Commerce,Graphic Design,Ghana,Instagram,Femi,13703,8221.8,5481.2,2025,April,4,Q2
2023,2/6/2024,CL-4415,Edtech,Website Optimization,Uk,Google Ads,Ridwan,8506,13420,-4914,2024,February,2,Q1
2024,9/9/2025,CL-3039,,Website Optimization,Kenya,Instagram,Zainab,21078,12646.8,8431.2,2025,September,9,Q3
2026,9/8/2024,CL-1382,Real Estate,,Usa,Cold Email,Chika,23176,9876,13300,2024,September,9,Q3
2027,2/13/2025,CL-1435,Healthtech,Digital Marketing,Kenya,,Zainab,9675,5805,3870,2025,February,2,Q1
2028,11/13/2025,,E-Commerce,Digital Marketing,Uk,Linkedin,,29753,1292,28461,2025,November,11,Q4
2029,10/9/2025,CL-2734,,Frontend Development,Nigeria,Cold Email,Femi,2212,1361,851,2025,October,10,Q4
2031,3/23/2025,CL-1924,Fintech,Seo Services,,Linkedin,Femi,21081,6726,14355,2025,March,3,Q1
2032,9/10/2025,CL-2784,,Digital Marketing,Nigeria,Website,Amaka,20611,12366.6,8244.4,2025,September,9,Q3
2033,6/6/2025,CL-2745,E-Commerce,Digital Marketing,Nigeria,Instagram,,4342,4733,-391,2025,June,6,Q2
2034,5/17/2024,CL-4978,E-Commerce,Front-End Development,Nigeria,Linkedin,Tosin,15559,6620,8939,2024,May,5,Q2
2036,8/21/2025,CL-3220,E-Commerce,Frontend Development,Ghana,Google Ads,Zainab,16043,4018,12025,2025,August,8,Q3
2037,5/19/2025,CL-2391,Logistics,Backend Development,,Referral,Ridwan,23740,10137,13603,2025,May,5,Q2
2038,10/19/2025,CL-4771,Retail,Digital Marketing,Kenya,Referral,Femi,17826,3037,14789,2025,October,10,Q4
2040,3/21/2024,CL-4152,Logistics,Digital Marketing,Uk,Linkedin,Amaka,16272,7268,9004,2024,March,3,Q1
2041,3/9/2025,CL-3706,E-Commerce,Digital Marketing,Nigeria,Website,Ridwan,18268,12762,5506,2025,March,3,Q1
2042,7/8/2025,CL-1697,Logistics,,Nigeria,Referral,Amaka,3533,2119.8,1413.2,2025,July,7,Q3
2043,1/18/2025,CL-2371,Edtech,Digital Marketing,Nigeria,Cold Email,Femi,10916,6549.6,4366.4,2025,January,1,Q1
2045,4/15/2025,CL-3259,,Digital Marketing,Usa,Instagram,Amaka,16165,9668,6497,2025,April,4,Q2
2047,3/15/2024,CL-4741,,Digital Marketing,Uk,Instagram,,13161,7896.6,5264.4,2024,March,3,Q1
2048,3/6/2025,CL-2335,,Seo Services,Kenya,Website,Femi,27086,6331,20755,2025,March,3,Q1
2049,6/10/2025,CL-1321,Retail,Digital Marketing,,Linkedin,Tosin,17645,12413,5232,2025,June,6,Q2
2050,4/18/2025,CL-2053,,Digital Marketing,Nigeria,Linkedin,Chika,8529,2353,6176,2025,April,4,Q2
2051,12/1/2024,CL-4506,E-Commerce,Frontend Development,Uk,,Tosin,9025,5415,3610,2024,December,12,Q4
2052,4/19/2024,CL-1797,Fintech,,Uk,,Chika,9414,5648.4,3765.6,2024,April,4,Q2
2053,1/2/2024,CL-3500,,Website Optimization,Kenya,Referral,Amaka,20747,7161,13586,2024,January,1,Q1
2054,6/14/2025,CL-1938,,Website Optimization,Kenya,Linkedin,Chika,21406,13704,7702,2025,June,6,Q2
2055,11/5/2024,,Logistics,Seo Services,South Africa,Website,Tosin,24430,9881,14549,2024,November,11,Q4
2056,9/25/2024,CL-1338,Logistics,,Kenya,Cold Email,Tosin,27606,1573,26033,2024,September,9,Q3
2057,12/23/2025,CL-4234,,Backend Development,Nigeria,Linkedin,Ridwan,3538,4998,-1460,2025,December,12,Q4
2059,10/10/2025,CL-4793,Fintech,Seo Services,Usa,,Amaka,14582,5190,9392,2025,October,10,Q4
2060,3/21/2024,CL-2743,Fintech,Graphic Design,Kenya,Linkedin,Ridwan,28247,14855,13392,2024,March,3,Q1
2062,10/10/2025,CL-1416,E-Commerce,Seo Services,Kenya,,,12226,6512,5714,2025,October,10,Q4
2063,12/13/2025,CL-4870,,Backend Development,,Google Ads,Femi,6486,3891.6,2594.4,2025,December,12,Q4
2065,9/29/2025,CL-4922,Logistics,Seo Services,Usa,Linkedin,Femi,15100,7198,7902,2025,September,9,Q3
2068,8/16/2024,CL-4892,E-Commerce,Graphic Design,South Africa,Website,Zainab,21643,6673,14970,2024,August,8,Q3
2069,12/5/2024,CL-3794,Fintech,Website Optimization,Kenya,Instagram,Chika,17906,10743.6,7162.4,2024,December,12,Q4
2070,5/18/2024,CL-3105,,Digital Marketing,South Africa,Google Ads,Amaka,11928,9085,2843,2024,May,5,Q2
2071,3/28/2024,CL-2128,E-Commerce,Backend Development,South Africa,Instagram,Zainab,6970,4182,2788,2024,March,3,Q1
2073,12/9/2024,CL-4312,Logistics,Digital Marketing,Nigeria,,Chika,6813,2743,4070,2024,December,12,Q4
2075,10/6/2025,CL-3454,Edtech,Front-End Development,Nigeria,Linkedin,,6496,13157,-6661,2025,October,10,Q4
2078,6/7/2025,CL-4652,Real Estate,Digital Marketing,South Africa,,Amaka,9010,1518,7492,2025,June,6,Q2
2079,4/1/2024,CL-3162,,Graphic Design,Usa,Linkedin,Tosin,29661,6416,23245,2024,April,4,Q2
2081,12/30/2025,CL-3378,Real Estate,Backend Development,South Africa,Linkedin,Femi,8586,5151.6,3434.4,2025,December,12,Q4
2082,9/30/2025,CL-4145,Logistics,,,Referral,,3546,1795,1751,2025,September,9,Q3
2083,6/3/2025,CL-1301,Edtech,Graphic Design,Usa,Linkedin,Zainab,5724,13308,-7584,2025,June,6,Q2
2085,2/24/2024,CL-1919,Edtech,Graphic Design,South Africa,Linkedin,Amaka,7093,14313,-7220,2024,February,2,Q1
2087,9/25/2025,CL-1893,Healthtech,Website Optimization,Nigeria,Cold Email,Zainab,11824,7094.4,4729.6,2025,September,9,Q3
2088,1/14/2024,CL-1202,Real Estate,Seo Services,South Africa,Referral,Tosin,12607,4428,8179,2024,January,1,Q1
2089,5/6/2025,CL-2683,,Frontend Development,Uk,Referral,Chika,22174,11113,11061,2025,May,5,Q2
2090,2/6/2025,CL-1107,Healthtech,Digital Marketing,Uk,Cold Email,Zainab,21333,12799.8,8533.2,2025,February,2,Q1
